requirement_course_id,resolution,corrected_matched_course_code,corrected_matched_course_name,corrected_match_status,reviewed_by,reviewed_at,note
reqcourse_8a9c7aba9299,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_7790e48dae83,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_93933a24df77,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_ec176147608c,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_de8d24c4b476,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_5b94b7d4aa5b,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_d686e40a53fb,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_753a4bbe9aa4,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_472db6fe4c83,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_2f1801ec5ba4,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_326e21d733ec,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_182c06e09420,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_d4288b0bd0e9,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_d18f4d6f16b6,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_97ce93cfa0b8,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_2e066adb4d45,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_d6d446316db2,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_867d942dc7e2,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_d65da704c4b3,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_4ae6078cf874,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_6b0bbf3ff650,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
reqcourse_dffd3c52c28a,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목코드로 실제 카탈로그와 정확히 매칭) + category_code가 unknown이 아닌(전공기초/필수/선택 등 분류까지 확정된) 행만 골라 일괄 confirm. 25건 무작위 표본검사 결과 학과-과목 정합성/카테고리 분류 전부 타당함을 확인. category_code=unknown인 행, 과목명 매칭(코드 없음), ambiguous/unmatched, 범례기호 기반 후보는 이번엔 제외하고 needs_review=true로 남김 (각각 다른 리스크라 별도 검토 필요)"
